unique_paragraph_id,participant_id,unique_trial_id,RC,MW,regime
history_of_film_0.0,s10110,s10110_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10117,s10117_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10121,s10121_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10125,s10125_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10138,s10138_history_of_film_0.0,0,1,test_seen_subject_unseen_item
history_of_film_0.0,s10139,s10139_history_of_film_0.0,0,1,test_seen_subject_unseen_item
history_of_film_0.0,s10141,s10141_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10144,s10144_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10145,s10145_history_of_film_0.0,1,1,test_seen_subject_unseen_item
history_of_film_0.0,s10148,s10148_history_of_film_0.0,0,1,test_seen_subject_unseen_item
history_of_film_0.0,s10153,s10153_history_of_film_0.0,1,1,test_seen_subject_unseen_item
history_of_film_0.0,s10156,s10156_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10173,s10173_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10177,s10177_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10178,s10178_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10183,s10183_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10185,s10185_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10186,s10186_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_0.0,s10188,s10188_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10192,s10192_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10195,s10195_history_of_film_0.0,0,1,test_seen_subject_unseen_item
history_of_film_0.0,s10197,s10197_history_of_film_0.0,0,0,test_seen_subject_unseen_item
history_of_film_0.0,s10200,s10200_history_of_film_0.0,1,1,test_seen_subject_unseen_item
history_of_film_0.0,s10202,s10202_history_of_film_0.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10014,s10014_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10052,s10052_history_of_film_1.0,0,1,test_seen_subject_unseen_item
history_of_film_1.0,s10059,s10059_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10073,s10073_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10084,s10084_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10089,s10089_history_of_film_1.0,0,0,test_seen_subject_unseen_item
history_of_film_1.0,s10094,s10094_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10100,s10100_history_of_film_1.0,0,1,test_seen_subject_unseen_item
history_of_film_1.0,s10103,s10103_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10110,s10110_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10117,s10117_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10121,s10121_history_of_film_1.0,0,1,test_seen_subject_unseen_item
history_of_film_1.0,s10125,s10125_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10138,s10138_history_of_film_1.0,0,0,test_seen_subject_unseen_item
history_of_film_1.0,s10139,s10139_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10141,s10141_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10144,s10144_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10145,s10145_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10148,s10148_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10153,s10153_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10156,s10156_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10173,s10173_history_of_film_1.0,0,1,test_seen_subject_unseen_item
history_of_film_1.0,s10177,s10177_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10178,s10178_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10183,s10183_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10185,s10185_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10186,s10186_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10188,s10188_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10192,s10192_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10195,s10195_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10197,s10197_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_1.0,s10200,s10200_history_of_film_1.0,1,1,test_seen_subject_unseen_item
history_of_film_1.0,s10202,s10202_history_of_film_1.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10014,s10014_history_of_film_6.0,0,1,test_seen_subject_unseen_item
history_of_film_6.0,s10052,s10052_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10059,s10059_history_of_film_6.0,0,0,test_seen_subject_unseen_item
history_of_film_6.0,s10073,s10073_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10084,s10084_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10089,s10089_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10094,s10094_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10100,s10100_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10103,s10103_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10110,s10110_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10117,s10117_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10121,s10121_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10125,s10125_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10138,s10138_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10139,s10139_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10141,s10141_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10144,s10144_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10145,s10145_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10148,s10148_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10153,s10153_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10156,s10156_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10173,s10173_history_of_film_6.0,0,0,test_seen_subject_unseen_item
history_of_film_6.0,s10177,s10177_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10178,s10178_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10183,s10183_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10185,s10185_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10186,s10186_history_of_film_6.0,1,1,test_seen_subject_unseen_item
history_of_film_6.0,s10188,s10188_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10192,s10192_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10195,s10195_history_of_film_6.0,0,1,test_seen_subject_unseen_item
history_of_film_6.0,s10197,s10197_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10200,s10200_history_of_film_6.0,1,0,test_seen_subject_unseen_item
history_of_film_6.0,s10202,s10202_history_of_film_6.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10014,s10014_pluto_9.0,0,1,test_seen_subject_unseen_item
pluto_9.0,s10052,s10052_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10059,s10059_pluto_9.0,0,1,test_seen_subject_unseen_item
pluto_9.0,s10073,s10073_pluto_9.0,1,1,test_seen_subject_unseen_item
pluto_9.0,s10084,s10084_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10089,s10089_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10094,s10094_pluto_9.0,1,1,test_seen_subject_unseen_item
pluto_9.0,s10100,s10100_pluto_9.0,0,1,test_seen_subject_unseen_item
pluto_9.0,s10103,s10103_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10110,s10110_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10117,s10117_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10121,s10121_pluto_9.0,1,1,test_seen_subject_unseen_item
pluto_9.0,s10125,s10125_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10138,s10138_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10139,s10139_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10141,s10141_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10144,s10144_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10145,s10145_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10148,s10148_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10153,s10153_pluto_9.0,0,1,test_seen_subject_unseen_item
pluto_9.0,s10156,s10156_pluto_9.0,1,1,test_seen_subject_unseen_item
pluto_9.0,s10173,s10173_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10177,s10177_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10178,s10178_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10183,s10183_pluto_9.0,1,1,test_seen_subject_unseen_item
pluto_9.0,s10185,s10185_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10186,s10186_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10188,s10188_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10192,s10192_pluto_9.0,0,1,test_seen_subject_unseen_item
pluto_9.0,s10195,s10195_pluto_9.0,0,0,test_seen_subject_unseen_item
pluto_9.0,s10197,s10197_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10200,s10200_pluto_9.0,1,0,test_seen_subject_unseen_item
pluto_9.0,s10202,s10202_pluto_9.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10014,s10014_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10052,s10052_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10059,s10059_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10073,s10073_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10084,s10084_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10089,s10089_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10094,s10094_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10100,s10100_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10103,s10103_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10110,s10110_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10117,s10117_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10121,s10121_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10125,s10125_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10138,s10138_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10139,s10139_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10141,s10141_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10144,s10144_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10145,s10145_prisoners_dilemma_4.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10148,s10148_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10153,s10153_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10156,s10156_prisoners_dilemma_4.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10173,s10173_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10177,s10177_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10178,s10178_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10183,s10183_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10185,s10185_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10186,s10186_prisoners_dilemma_4.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10188,s10188_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10192,s10192_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10195,s10195_prisoners_dilemma_4.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10197,s10197_prisoners_dilemma_4.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10200,s10200_prisoners_dilemma_4.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_4.0,s10202,s10202_prisoners_dilemma_4.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10014,s10014_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10052,s10052_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10059,s10059_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10073,s10073_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10084,s10084_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10089,s10089_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10094,s10094_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10100,s10100_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10103,s10103_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10110,s10110_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10117,s10117_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10121,s10121_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10125,s10125_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10138,s10138_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10139,s10139_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10141,s10141_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10144,s10144_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10145,s10145_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10148,s10148_prisoners_dilemma_6.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10153,s10153_prisoners_dilemma_6.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10156,s10156_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10173,s10173_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10177,s10177_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10178,s10178_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10183,s10183_prisoners_dilemma_6.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10185,s10185_prisoners_dilemma_6.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10186,s10186_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10188,s10188_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10192,s10192_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10195,s10195_prisoners_dilemma_6.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10197,s10197_prisoners_dilemma_6.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10200,s10200_prisoners_dilemma_6.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_6.0,s10202,s10202_prisoners_dilemma_6.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10014,s10014_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10052,s10052_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10059,s10059_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10073,s10073_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10084,s10084_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10089,s10089_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10094,s10094_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10100,s10100_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10103,s10103_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10110,s10110_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10117,s10117_prisoners_dilemma_8.0,1,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10121,s10121_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10125,s10125_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10138,s10138_prisoners_dilemma_8.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10139,s10139_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10141,s10141_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10144,s10144_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10145,s10145_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10148,s10148_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10153,s10153_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10156,s10156_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10173,s10173_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10177,s10177_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10178,s10178_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10183,s10183_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10185,s10185_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10186,s10186_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10188,s10188_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10192,s10192_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10195,s10195_prisoners_dilemma_8.0,1,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10197,s10197_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10200,s10200_prisoners_dilemma_8.0,0,1,test_seen_subject_unseen_item
prisoners_dilemma_8.0,s10202,s10202_prisoners_dilemma_8.0,0,0,test_seen_subject_unseen_item
serena_williams_3.0,s10014,s10014_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10052,s10052_serena_williams_3.0,0,0,test_seen_subject_unseen_item
serena_williams_3.0,s10059,s10059_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10073,s10073_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10084,s10084_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10089,s10089_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10094,s10094_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10100,s10100_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10103,s10103_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10110,s10110_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10117,s10117_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10121,s10121_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10125,s10125_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10138,s10138_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10139,s10139_serena_williams_3.0,0,1,test_seen_subject_unseen_item
serena_williams_3.0,s10141,s10141_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10144,s10144_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10145,s10145_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10148,s10148_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10153,s10153_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10156,s10156_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10173,s10173_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10177,s10177_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10178,s10178_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10183,s10183_serena_williams_3.0,0,0,test_seen_subject_unseen_item
serena_williams_3.0,s10185,s10185_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10186,s10186_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10188,s10188_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_3.0,s10192,s10192_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10195,s10195_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10197,s10197_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10200,s10200_serena_williams_3.0,1,1,test_seen_subject_unseen_item
serena_williams_3.0,s10202,s10202_serena_williams_3.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10014,s10014_serena_williams_9.0,1,1,test_seen_subject_unseen_item
serena_williams_9.0,s10052,s10052_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10059,s10059_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10073,s10073_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10084,s10084_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10089,s10089_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10094,s10094_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10100,s10100_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10103,s10103_serena_williams_9.0,1,1,test_seen_subject_unseen_item
serena_williams_9.0,s10110,s10110_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10117,s10117_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10121,s10121_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10125,s10125_serena_williams_9.0,1,1,test_seen_subject_unseen_item
serena_williams_9.0,s10138,s10138_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10139,s10139_serena_williams_9.0,1,1,test_seen_subject_unseen_item
serena_williams_9.0,s10141,s10141_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10144,s10144_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10145,s10145_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10148,s10148_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10153,s10153_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10156,s10156_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10173,s10173_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10177,s10177_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10178,s10178_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10183,s10183_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10185,s10185_serena_williams_9.0,1,0,test_seen_subject_unseen_item
serena_williams_9.0,s10186,s10186_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10188,s10188_serena_williams_9.0,0,0,test_seen_subject_unseen_item
serena_williams_9.0,s10192,s10192_serena_williams_9.0,1,1,test_seen_subject_unseen_item
serena_williams_9.0,s10195,s10195_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10197,s10197_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10200,s10200_serena_williams_9.0,0,1,test_seen_subject_unseen_item
serena_williams_9.0,s10202,s10202_serena_williams_9.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10014,s10014_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
